file_name,text,terms,pronunciations,voice,speed,language
audio/21.wav,[Adriana Pirtea](/adriˈana ˈpirte̯a/) from [Milanówek](/mʲilanuvɛk/) will lead the discussion on software innovation.,"['Adriana Pirtea', 'Milanówek']","['adriˈana ˈpirte̯a', 'mʲilanuvɛk']",af_nova,1.4,a
audio/22.wav,[Alicia Vikander](/[aˈliːsɪa vɪˈkandɛr]/) will address the audience at the annual [Ball](/ball/) about business strategies.,"['Alicia Vikander', 'Ball']","['[aˈliːsɪa vɪˈkandɛr]', 'ball']",af_sarah,1.1,a
audio/23.wav,[Chaloem Phra Kiat](/t͡ɕʰā.lɤ̌ːm pʰráʔ kìa̯t/) will review the project status at our [Leopoldstadt](/[ˈleːopɔltˌʃtat]/) office.,"['Chaloem Phra Kiat', 'Leopoldstadt']","['t͡ɕʰā.lɤ̌ːm pʰráʔ kìa̯t', '[ˈleːopɔltˌʃtat]']",am_santa,1.2,a
audio/24.wav,[Amalia](/ãˈmalʲja/) will share the progress of the [Fara](/fara/) project in the next meeting.,"['Amalia', 'Fara']","['ãˈmalʲja', 'fara']",af_bella,1.2,a
audio/25.wav,[Ion I. C. Brătianu](/iˈon ˈi ˈt͡ʃe brətiˈanu/) will manage the new project in [Ochiltree County](/ˈɒkəlˌtriː/).,"['Ion I. C. Brătianu', 'Ochiltree County']","['iˈon ˈi ˈt͡ʃe brətiˈanu', 'ˈɒkəlˌtriː']",af_aoede,1.1,a
audio/26.wav,The partnership between [[Wharton](/ˈhwɔːrtən/) County](/ˈhwɔːrtən/) and [Wharton](/ˈhwɔːrtən/) will drive our next initiative.,"['Wharton County', 'Wharton']","['ˈhwɔːrtən', 'ˈhwɔːrtən']",am_santa,1,a
audio/27.wav,[Ban Tak](/bâːn tàːk/) and [Ban Chang](/bâːn t͡ɕʰǎːŋ/) teams will collaborate to enhance our operations.,"['Ban Tak', 'Ban Chang']","['bâːn tàːk', 'bâːn t͡ɕʰǎːŋ']",am_liam,1.2,a
audio/28.wav,The integration of [Bang Bua Thong](/bāːŋ būa tʰɔ̄ːŋ/) and [Bang Lamung](/bāːŋ lāmūŋ/) teams will improve our efficiency.,"['Bang Bua Thong', 'Bang Lamung']","['bāːŋ būa tʰɔ̄ːŋ', 'bāːŋ lāmūŋ']",am_onyx,1.1,a
audio/29.wav,The new project will be initiated in [Bang Pa-in](/bāːŋ pāʔīn/) with assistance from [Bo Kluea](/bɔ̀ː klɯ̄a̯/).,"['Bang Pa-in', 'Bo Kluea']","['bāːŋ pāʔīn', 'bɔ̀ː klɯ̄a̯']",bf_emma,1.3,b
audio/30.wav,[Łukasz Kubot](/wukaʂ kubɔt/) will present the [Imgur](/ˈɪmədʒər/) updates at the upcoming tech summit.,"['Imgur', 'Łukasz Kubot']","['ˈɪmədʒər', 'wukaʂ kubɔt']",af_alloy,1.1,a
audio/31.wav,[Adriana Pirtea](/adriˈana ˈpirte̯a/) from [Milanówek](/mʲilanuvɛk/) will discuss the latest trends in software development.,"['Adriana Pirtea', 'Milanówek']","['adriˈana ˈpirte̯a', 'mʲilanuvɛk']",af_river,1,a
audio/32.wav,[Alicia Vikander](/[aˈliːsɪa vɪˈkandɛr]/) will be speaking at the annual [Ball](/ball/) about business growth strategies.,"['Alicia Vikander', 'Ball']","['[aˈliːsɪa vɪˈkandɛr]', 'ball']",af_aoede,1.3,a
audio/33.wav,[Chaloem Phra Kiat](/t͡ɕʰā.lɤ̌ːm pʰráʔ kìa̯t/) will visit [Leopoldstadt](/[ˈleːopɔltˌʃtat]/) to assess the project progress.,"['Chaloem Phra Kiat', 'Leopoldstadt']","['t͡ɕʰā.lɤ̌ːm pʰráʔ kìa̯t', '[ˈleːopɔltˌʃtat]']",am_liam,1.4,a
audio/34.wav,[Amalia](/ãˈmalʲja/) will lead the presentation on the [Fara](/fara/) project in the next meeting.,"['Amalia', 'Fara']","['ãˈmalʲja', 'fara']",af_sarah,1.3,a
audio/35.wav,[Ion I. C. Brătianu](/iˈon ˈi ˈt͡ʃe brətiˈanu/) will oversee the new initiative in [Ochiltree County](/ˈɒkəlˌtriː/).,"['Ion I. C. Brătianu', 'Ochiltree County']","['iˈon ˈi ˈt͡ʃe brətiˈanu', 'ˈɒkəlˌtriː']",bf_lily,1.3,b
audio/36.wav,The collaboration between [[Wharton](/ˈhwɔːrtən/) County](/ˈhwɔːrtən/) and [Wharton](/ˈhwɔːrtən/) will be essential for our next project.,"['Wharton County', 'Wharton']","['ˈhwɔːrtən', 'ˈhwɔːrtən']",af_aoede,1.3,a
audio/37.wav,[Ban Tak](/bâːn tàːk/) and [Ban Chang](/bâːn t͡ɕʰǎːŋ/) offices will work together to improve our service delivery.,"['Ban Tak', 'Ban Chang']","['bâːn tàːk', 'bâːn t͡ɕʰǎːŋ']",am_liam,1.1,a
audio/38.wav,The merger of [Bang Bua Thong](/bāːŋ būa tʰɔ̄ːŋ/) and [Bang Lamung](/bāːŋ lāmūŋ/) teams will enhance our operational efficiency.,"['Bang Bua Thong', 'Bang Lamung']","['bāːŋ būa tʰɔ̄ːŋ', 'bāːŋ lāmūŋ']",am_onyx,1.3,a
audio/39.wav,The new initiative will be launched in [Bang Pa-in](/bāːŋ pāʔīn/) with support from [Bo Kluea](/bɔ̀ː klɯ̄a̯/).,"['Bang Pa-in', 'Bo Kluea']","['bāːŋ pāʔīn', 'bɔ̀ː klɯ̄a̯']",bm_fable,1.2,b
audio/40.wav,Our [Hua Taphan](/hǔa̯ tā.pʰāːn/) team has successfully implemented the new software update.,['Hua Taphan'],['hǔa̯ tā.pʰāːn'],am_adam,1.3,a
audio/41.wav,The project led by [Khok Charoen](/kʰôːk t͡ɕā.rɤ̄ːn/) is showing promising results in the initial phase.,['Khok Charoen'],['kʰôːk t͡ɕā.rɤ̄ːn'],am_liam,1.3,a
audio/42.wav,[Lat Bua Luang](/lâːt būa lǔaŋ/) will be presenting the quarterly financial report in the next meeting.,['Lat Bua Luang'],['lâːt būa lǔaŋ'],am_onyx,1.2,a
audio/43.wav,[Makham](/mā.kʰǎːm/) has proposed a new strategy to enhance our market presence.,['Makham'],['mā.kʰǎːm'],bm_daniel,1.2,b
audio/44.wav,The [Mae Fa Luang](/mɛ̂ː fáː lǔaŋ/) division is working on the latest AI integration.,['Mae Fa Luang'],['mɛ̂ː fáː lǔaŋ'],am_adam,1.2,a
audio/45.wav,[Mae Chai](/mɛ̂ː tɕāj/)'s insights on the new technology trends are invaluable.,['Mae Chai'],['mɛ̂ː tɕāj'],af_river,1.3,a
audio/46.wav,[Mae Tha](/mɛ̂ː tʰáʔ/) will be coordinating the upcoming tech conference.,['Mae Tha'],['mɛ̂ː tʰáʔ'],am_onyx,1.1,a
audio/47.wav,Our [Mueang Mae Hong Son](/mɯ̄a̯ŋ mɛ̂ː hɔ̂ŋ sɔ̌ːn/) office has reported a significant increase in productivity.,['Mueang Mae Hong Son'],['mɯ̄a̯ŋ mɛ̂ː hɔ̂ŋ sɔ̌ːn'],af_sarah,1.1,a
audio/48.wav,The [Mueang Songkhla](/mɯ̄aŋ sǒŋ.kʰlǎː/) team has developed a new customer engagement model.,['Mueang Songkhla'],['mɯ̄aŋ sǒŋ.kʰlǎː'],am_eric,1.2,a
audio/49.wav,[Mueang Chon Buri](/mɯ̄aŋ tɕʰōn būrīː/) will be handling the client relations for the next quarter.,['Mueang Chon Buri'],['mɯ̄aŋ tɕʰōn būrīː'],am_liam,1.4,a
audio/50.wav,[Na Di](/nāː dīː/) has been instrumental in driving the new marketing campaign.,['Na Di'],['nāː dīː'],am_adam,1,a
audio/51.wav,[Nong Ya Sai](/nɔ̌ːŋ jâː sāj/)'s feedback on the product design was very constructive.,['Nong Ya Sai'],['nɔ̌ːŋ jâː sāj'],bf_alice,1.4,b
audio/52.wav,[Nong Yai](/nɔ̌ːŋ jàj/) will oversee the implementation of the new CRM system.,['Nong Yai'],['nɔ̌ːŋ jàj'],am_santa,1.2,a
audio/53.wav,[Phanat Nikhom](/pʰā.nát ní.kʰōm/) has suggested a new approach to streamline operations.,['Phanat Nikhom'],['pʰā.nát ní.kʰōm'],am_adam,1.3,a
audio/54.wav,[Prakhon Chai](/prā.kʰōːn t͡ɕʰāj/)'s analysis of the market trends is quite insightful.,['Prakhon Chai'],['prā.kʰōːn t͡ɕʰāj'],af_aoede,1.3,a
audio/55.wav,[Rong Kwang](/rɔ́ːŋ kwāːŋ/) will be leading the next phase of the project.,['Rong Kwang'],['rɔ́ːŋ kwāːŋ'],af_aoede,1.2,a
audio/56.wav,[Si Bun Rueang](/sǐː būn rɯ̄aŋ/) has been appointed as the new head of the IT department.,['Si Bun Rueang'],['sǐː būn rɯ̄aŋ'],am_fenrir,1.2,a
audio/57.wav,[Si Maha Phot](/sǐː mā.hǎː pʰôːt/)'s team has successfully completed the cybersecurity audit.,['Si Maha Phot'],['sǐː mā.hǎː pʰôːt'],am_puck,1.1,a
audio/58.wav,[Suwannakhuha](/sù.wān.nā.kʰūː.hǎː/) will be presenting the new business strategy at the conference.,['Suwannakhuha'],['sù.wān.nā.kʰūː.hǎː'],af_bella,1.4,a
audio/59.wav,[Chonnabot](/t͡ɕʰōn.nā.bòt/) has been working on the development of the new app.,['Chonnabot'],['t͡ɕʰōn.nā.bòt'],am_echo,1.3,a
audio/60.wav,[Hua Taphan](/hǔa̯ tā.pʰāːn/) and [Khok Charoen](/kʰôːk t͡ɕā.rɤ̄ːn/) will collaborate on the upcoming project.,"['Hua Taphan', 'Khok Charoen']","['hǔa̯ tā.pʰāːn', 'kʰôːk t͡ɕā.rɤ̄ːn']",af_river,1.3,a
audio/61.wav,[Lat Bua Luang](/lâːt būa lǔaŋ/) and [Makham](/mā.kʰǎːm/) have proposed a joint venture to expand our market reach.,"['Lat Bua Luang', 'Makham']","['lâːt būa lǔaŋ', 'mā.kʰǎːm']",af_bella,1,a
audio/62.wav,[Mae Fa Luang](/mɛ̂ː fáː lǔaŋ/) and [Mae Chai](/mɛ̂ː tɕāj/) will be discussing the new AI initiatives.,"['Mae Fa Luang', 'Mae Chai']","['mɛ̂ː fáː lǔaŋ', 'mɛ̂ː tɕāj']",bm_fable,1.3,b
audio/63.wav,[Mae Tha](/mɛ̂ː tʰáʔ/) and [Mueang Mae Hong Son](/mɯ̄a̯ŋ mɛ̂ː hɔ̂ŋ sɔ̌ːn/) are working together on the new software development.,"['Mae Tha', 'Mueang Mae Hong Son']","['mɛ̂ː tʰáʔ', 'mɯ̄a̯ŋ mɛ̂ː hɔ̂ŋ sɔ̌ːn']",am_michael,1.4,a
audio/64.wav,[Mueang Songkhla](/mɯ̄aŋ sǒŋ.kʰlǎː/) and [Mueang Chon Buri](/mɯ̄aŋ tɕʰōn būrīː/) have been assigned to the client management team.,"['Mueang Songkhla', 'Mueang Chon Buri']","['mɯ̄aŋ sǒŋ.kʰlǎː', 'mɯ̄aŋ tɕʰōn būrīː']",am_santa,1.2,a
audio/65.wav,[Na Di](/nāː dīː/) and [Nong Ya Sai](/nɔ̌ːŋ jâː sāj/) will be leading the marketing campaign.,"['Na Di', 'Nong Ya Sai']","['nāː dīː', 'nɔ̌ːŋ jâː sāj']",bf_isabella,1,b
audio/66.wav,[Nong Yai](/nɔ̌ːŋ jàj/) and [Phanat Nikhom](/pʰā.nát ní.kʰōm/) will be presenting their findings at the next meeting.,"['Nong Yai', 'Phanat Nikhom']","['nɔ̌ːŋ jàj', 'pʰā.nát ní.kʰōm']",bf_lily,1.3,b
audio/67.wav,[Prakhon Chai](/prā.kʰōːn t͡ɕʰāj/) and [Rong Kwang](/rɔ́ːŋ kwāːŋ/) have been tasked with the new project development.,"['Prakhon Chai', 'Rong Kwang']","['prā.kʰōːn t͡ɕʰāj', 'rɔ́ːŋ kwāːŋ']",af_kore,1.2,a
audio/68.wav,[Si Bun Rueang](/sǐː būn rɯ̄aŋ/) and [Si Maha Phot](/sǐː mā.hǎː pʰôːt/) will be overseeing the IT infrastructure upgrade.,"['Si Bun Rueang', 'Si Maha Phot']","['sǐː būn rɯ̄aŋ', 'sǐː mā.hǎː pʰôːt']",am_puck,1.2,a
audio/69.wav,[Suwannakhuha](/sù.wān.nā.kʰūː.hǎː/) and [Chonnabot](/t͡ɕʰōn.nā.bòt/) will be coordinating the next tech summit.,"['Suwannakhuha', 'Chonnabot']","['sù.wān.nā.kʰūː.hǎː', 't͡ɕʰōn.nā.bòt']",am_fenrir,1.2,a
audio/70.wav,[Hua Taphan](/hǔa̯ tā.pʰāːn/) and [Mae Fa Luang](/mɛ̂ː fáː lǔaŋ/) have been recognized for their outstanding performance.,"['Hua Taphan', 'Mae Fa Luang']","['hǔa̯ tā.pʰāːn', 'mɛ̂ː fáː lǔaŋ']",af_bella,1.2,a
audio/71.wav,[Khok Charoen](/kʰôːk t͡ɕā.rɤ̄ːn/) and [Mae Chai](/mɛ̂ː tɕāj/) will be leading the new research initiative.,"['Khok Charoen', 'Mae Chai']","['kʰôːk t͡ɕā.rɤ̄ːn', 'mɛ̂ː tɕāj']",af_jessica,1,a
audio/72.wav,[Lat Bua Luang](/lâːt būa lǔaŋ/) and [Mae Tha](/mɛ̂ː tʰáʔ/) have been assigned to the innovation team.,"['Lat Bua Luang', 'Mae Tha']","['lâːt būa lǔaŋ', 'mɛ̂ː tʰáʔ']",am_puck,1.2,a
audio/73.wav,[Makham](/mā.kʰǎːm/) and [Mueang Mae Hong Son](/mɯ̄a̯ŋ mɛ̂ː hɔ̂ŋ sɔ̌ːn/) will be presenting their project updates.,"['Makham', 'Mueang Mae Hong Son']","['mā.kʰǎːm', 'mɯ̄a̯ŋ mɛ̂ː hɔ̂ŋ sɔ̌ːn']",bf_emma,1.3,b
audio/74.wav,[Mueang Songkhla](/mɯ̄aŋ sǒŋ.kʰlǎː/) and [Na Di](/nāː dīː/) will be discussing the new business strategy.,"['Mueang Songkhla', 'Na Di']","['mɯ̄aŋ sǒŋ.kʰlǎː', 'nāː dīː']",af_jessica,1.1,a
audio/75.wav,[Mueang Chon Buri](/mɯ̄aŋ tɕʰōn būrīː/) and [Nong Ya Sai](/nɔ̌ːŋ jâː sāj/) have been working on the client engagement model.,"['Mueang Chon Buri', 'Nong Ya Sai']","['mɯ̄aŋ tɕʰōn būrīː', 'nɔ̌ːŋ jâː sāj']",af_sarah,1.3,a
audio/76.wav,[Nong Yai](/nɔ̌ːŋ jàj/) and [Phanat Nikhom](/pʰā.nát ní.kʰōm/) will be leading the next phase of the project.,"['Nong Yai', 'Phanat Nikhom']","['nɔ̌ːŋ jàj', 'pʰā.nát ní.kʰōm']",af_aoede,1.2,a
audio/77.wav,[Prakhon Chai](/prā.kʰōːn t͡ɕʰāj/) and [Rong Kwang](/rɔ́ːŋ kwāːŋ/) have been appointed to the new development team.,"['Prakhon Chai', 'Rong Kwang']","['prā.kʰōːn t͡ɕʰāj', 'rɔ́ːŋ kwāːŋ']",am_liam,1.1,a
audio/78.wav,[Si Bun Rueang](/sǐː būn rɯ̄aŋ/) and [Si Maha Phot](/sǐː mā.hǎː pʰôːt/) will be overseeing the cybersecurity measures.,"['Si Bun Rueang', 'Si Maha Phot']","['sǐː būn rɯ̄aŋ', 'sǐː mā.hǎː pʰôːt']",am_onyx,1,a
audio/79.wav,[Suwannakhuha](/sù.wān.nā.kʰūː.hǎː/) and [Chonnabot](/t͡ɕʰōn.nā.bòt/) will be presenting their findings at the tech conference.,"['Suwannakhuha', 'Chonnabot']","['sù.wān.nā.kʰūː.hǎː', 't͡ɕʰōn.nā.bòt']",af_sky,1.2,a
audio/80.wav,[Wang Chin](/wāŋ tɕʰín/) will present the quarterly financial report in the next meeting.,['Wang Chin'],['wāŋ tɕʰín'],af_aoede,1.2,a
audio/81.wav,Our team in [Amnat Charoen](/ʔām.nâːt t͡ɕā.rɤ̄ːn/) has successfully completed the software upgrade.,['Amnat Charoen'],['ʔām.nâːt t͡ɕā.rɤ̄ːn'],am_santa,1,a
audio/82.wav,The new project proposal from [Dorchester](//ˈdɔːrtʃɛstər//) has been approved by the board.,['Dorchester'],['/ˈdɔːrtʃɛstər/'],af_kore,1.2,a
audio/83.wav,We need to discuss the logistics for the upcoming conference in [St. John the Baptist Parish](/paʁwas də sɛ̃ ʒɑ̃  ba.tist/).,['St. John the Baptist Parish'],['paʁwas də sɛ̃ ʒɑ̃  ba.tist'],am_adam,1.4,a
audio/84.wav,[Bang Bon](/bāːŋ bɔ̄ːn/)'s market analysis will be crucial for our expansion strategy.,['Bang Bon'],['bāːŋ bɔ̄ːn'],af_kore,1.1,a
audio/85.wav,[Eugeniu Botez](/e.uˈd͡ʒenju boˈtez/) will lead the cybersecurity initiative starting next month.,['Eugeniu Botez'],['e.uˈd͡ʒenju boˈtez'],bm_fable,1,b
audio/86.wav,[Prince Nicolae of Romania](/nikoˈla.e al romɨˈni.ej/) has expressed interest in our new technology venture.,['Prince Nicolae of Romania'],['nikoˈla.e al romɨˈni.ej'],bf_lily,1.3,b
audio/87.wav,The development team in [Rawicz](/ravʲiʈ͡ʂ/) has made significant progress on the app.,['Rawicz'],['ravʲiʈ͡ʂ'],am_onyx,1.1,a
audio/88.wav,[Antoni Edward Odyniec](/antɔɲi ɛdvard ɔdɨɲɛt͡s/) will be joining the marketing team to enhance our outreach efforts.,['Antoni Edward Odyniec'],['antɔɲi ɛdvard ɔdɨɲɛt͡s'],af_heart,1.2,a
audio/89.wav,[Barrou](/baʁu/)'s feedback on the prototype was very insightful and will be implemented.,['Barrou'],['baʁu'],af_kore,1.2,a
audio/90.wav,Our [Nederland](/ˈniːdərlənd/) office has reported a 20% increase in productivity this quarter.,['Nederland'],['ˈniːdərlənd'],af_sky,1.3,a
audio/91.wav,The strategic partnership with [Montsoreau](/mɔ̃soʁo/) is expected to boost our market presence.,['Montsoreau'],['mɔ̃soʁo'],bf_emma,1.1,b
audio/92.wav,[Regina](/rɛˈɟĩna/) will oversee the integration of the new CRM system.,['Regina'],['rɛˈɟĩna'],am_michael,1.1,a
audio/93.wav,[Sade](/ʃɑːˈdeɪ/)'s analysis on consumer behavior will be presented in the next meeting.,['Sade'],['ʃɑːˈdeɪ'],af_sarah,1.1,a
audio/94.wav,The [Penzing](/[ˈpɛnʦɪŋ]/) branch has successfully launched the new product line.,['Penzing'],['[ˈpɛnʦɪŋ]'],bm_daniel,1.2,b
audio/95.wav,[Stinnett](/stɪˈnɛt/)'s proposal for the new marketing campaign has been approved.,['Stinnett'],['stɪˈnɛt'],af_jessica,1.2,a
audio/96.wav,[Bronisław Geremek](/brɔˈɲiswaf ɡɛˈrɛmɛk/) will be the keynote speaker at the upcoming tech conference.,['Bronisław Geremek'],['brɔˈɲiswaf ɡɛˈrɛmɛk'],af_kore,1,a
audio/97.wav,[Roland Barthes](/[ʁɔlɑ̃ baʁt]/)' insights on digital transformation will be discussed in the next strategy meeting.,['Roland Barthes'],['[ʁɔlɑ̃ baʁt]'],af_bella,1.3,a
audio/98.wav,[Zdravko Čolić](/[zdrǎːv̞.kɔ̝ t͡ʃɔ̝̌ː.lit͡ɕ]/) will lead the new project on AI development.,['Zdravko Čolić'],['[zdrǎːv̞.kɔ̝ t͡ʃɔ̝̌ː.lit͡ɕ]'],bf_emma,1.3,b
audio/99.wav,[Agyness Deyn](//ˈæɡnɪs diːn//)'s report on market trends will be crucial for our next quarter planning.,['Agyness Deyn'],['/ˈæɡnɪs diːn/'],af_sky,1.3,a
audio/100.wav,[Wang Chin](/wāŋ tɕʰín/) and the team in [Amnat Charoen](/ʔām.nâːt t͡ɕā.rɤ̄ːn/) have collaborated on the new software update.,"['Wang Chin', 'Amnat Charoen']","['wāŋ tɕʰín', 'ʔām.nâːt t͡ɕā.rɤ̄ːn']",am_echo,1.3,a
audio/101.wav,The merger between [Dorchester](//ˈdɔːrtʃɛstər//) and [St. John the Baptist Parish](/paʁwas də sɛ̃ ʒɑ̃  ba.tist/) offices will be finalized next week.,"['Dorchester', 'St. John the Baptist Parish']","['/ˈdɔːrtʃɛstər/', 'paʁwas də sɛ̃ ʒɑ̃  ba.tist']",af_jessica,1.1,a
audio/102.wav,"[Bang Bon](/bāːŋ bɔ̄ːn/)'s market analysis, combined with [Eugeniu Botez](/e.uˈd͡ʒenju boˈtez/)'s cybersecurity plan, will be discussed in the next meeting.","['Bang Bon', 'Eugeniu Botez']","['bāːŋ bɔ̄ːn', 'e.uˈd͡ʒenju boˈtez']",am_puck,1.1,a
audio/103.wav,[Prince Nicolae of Romania](/nikoˈla.e al romɨˈni.ej/) has shown interest in the new developments from our [Rawicz](/ravʲiʈ͡ʂ/) office.,"['Prince Nicolae of Romania', 'Rawicz']","['nikoˈla.e al romɨˈni.ej', 'ravʲiʈ͡ʂ']",af_nova,1.3,a
audio/104.wav,[Antoni Edward Odyniec](/antɔɲi ɛdvard ɔdɨɲɛt͡s/) and [Barrou](/baʁu/) will collaborate on the new marketing strategy.,"['Antoni Edward Odyniec', 'Barrou']","['antɔɲi ɛdvard ɔdɨɲɛt͡s', 'baʁu']",af_nova,1.1,a
audio/105.wav,The partnership between [Nederland](/ˈniːdərlənd/) and [Montsoreau](/mɔ̃soʁo/) offices has resulted in increased productivity.,"['Nederland', 'Montsoreau']","['ˈniːdərlənd', 'mɔ̃soʁo']",am_liam,1.4,a
audio/106.wav,[Regina](/rɛˈɟĩna/) and [Sade](/ʃɑːˈdeɪ/) will present their findings on consumer behavior in the next meeting.,"['Regina', 'Sade']","['rɛˈɟĩna', 'ʃɑːˈdeɪ']",am_adam,1,a
audio/107.wav,"The [Penzing](/[ˈpɛnʦɪŋ]/) branch, with guidance from [Stinnett](/stɪˈnɛt/), has successfully launched the new product line.","['Penzing', 'Stinnett']","['[ˈpɛnʦɪŋ]', 'stɪˈnɛt']",af_alloy,1.3,a
