file_name,text,terms,pronunciations,voice,speed,language
audio/33.wav,Chaloem Phra Kiat está revisando os planos de expansão em Leopoldstadt.,"['Chaloem Phra Kiat', 'Leopoldstadt']","['tchalãm frá kiát', 'leópoltishtát']",pf_dora,1.3,p
audio/34.wav,Amalia e Fara estão desenvolvendo novas estratégias de marketing.,"['Amalia', 'Fara']","['ãmália', 'fára']",pm_santa,1.3,p
audio/35.wav,Ion I. C. Brătianu está analisando os dados de Ochiltree County.,"['Ion I. C. Brătianu', 'Ochiltree County']","['íon í tché bratiánu', 'ókãltri']",pm_santa,1,p
audio/36.wav,A equipe de Wharton County está colaborando com Wharton para melhorar os processos.,"['Wharton County', 'Wharton']","['uórtãn', 'uórton']",pm_alex,1.3,p
audio/37.wav,Os resultados da pesquisa em Ban Tak foram comparados com Ban Chang.,"['Ban Tak', 'Ban Chang']","['bãn ták', 'bãn tcháng']",pm_alex,1.3,p
audio/38.wav,A expansão das operações em Bang Bua Thong e Bang Lamung foi discutida.,"['Bang Bua Thong', 'Bang Lamung']","['báng búa tông', 'báng lamúng']",pf_dora,1.1,p
audio/39.wav,A equipe de Bang Pa-in está colaborando com Bo Kluea para otimizar os processos.,"['Bang Pa-in', 'Bo Kluea']","['báng pá-in', 'bó klúa']",pm_alex,1.1,p
audio/40.wav,"Durante a reunião, discutimos a expansão do projeto em Hua Taphan.",['Hua Taphan'],['ruá tapân'],pm_alex,1.1,p
audio/41.wav,A equipe de Khok Charoen está liderando a inovação tecnológica este trimestre.,['Khok Charoen'],['kók tcharóen'],pm_alex,1,p
audio/42.wav,Precisamos revisar os resultados da pesquisa de mercado em Lat Bua Luang.,['Lat Bua Luang'],['lát búa luãng'],pm_alex,1,p
audio/43.wav,O relatório financeiro de Makham será apresentado na próxima reunião.,['Makham'],['mákam'],pm_santa,1.3,p
audio/44.wav,A análise de dados de Mae Fa Luang mostrou um crescimento significativo.,['Mae Fa Luang'],['mé fá luãng'],pm_santa,1.1,p
audio/45.wav,A equipe de desenvolvimento em Mae Chai está trabalhando em novas funcionalidades.,['Mae Chai'],['mé txái'],pf_dora,1.4,p
audio/46.wav,Vamos discutir a estratégia de marketing para Mae Tha na reunião de amanhã.,['Mae Tha'],['mé tá'],pm_santa,1.4,p
audio/47.wav,Os resultados da pesquisa de satisfação em Mueang Mae Hong Son foram positivos.,['Mueang Mae Hong Son'],['muãng mé hóng són'],pm_alex,1.4,p
audio/48.wav,A implementação do novo sistema em Mueang Songkhla está quase concluída.,['Mueang Songkhla'],['muãng sóngklá'],pm_santa,1.1,p
audio/49.wav,A equipe de Mueang Chon Buri está liderando o projeto de inteligência artificial.,['Mueang Chon Buri'],['muãng tchon burí'],pf_dora,1.1,p
audio/50.wav,Precisamos agendar uma visita à fábrica em Na Di para a próxima semana.,['Na Di'],['ná dí'],pm_santa,1.4,p
audio/51.wav,Os resultados da auditoria em Nong Ya Sai serão discutidos na reunião de sexta-feira.,['Nong Ya Sai'],['nóng iá sái'],pf_dora,1,p
audio/52.wav,A equipe de Nong Yai está desenvolvendo uma nova estratégia de vendas.,['Nong Yai'],['nóng iái'],pm_santa,1.3,p
audio/53.wav,A análise de mercado em Phanat Nikhom mostrou um aumento na demanda.,['Phanat Nikhom'],['fanát nikôm'],pm_santa,1.1,p
audio/54.wav,Vamos revisar o plano de expansão para Prakhon Chai na próxima reunião.,['Prakhon Chai'],['prákon tchai'],pm_alex,1.3,p
audio/55.wav,A equipe de Rong Kwang está trabalhando na otimização dos processos.,['Rong Kwang'],['rón kuáng'],pm_santa,1.3,p
audio/56.wav,Os resultados da pesquisa de satisfação em Si Bun Rueang foram excelentes.,['Si Bun Rueang'],['sí bun ruãng'],pf_dora,1.1,p
audio/57.wav,A equipe de Si Maha Phot está liderando o projeto de inovação.,['Si Maha Phot'],['sí máhá fôt'],pf_dora,1.4,p
audio/58.wav,Precisamos discutir a estratégia de marketing para Suwannakhuha na reunião de amanhã.,['Suwannakhuha'],['suánnakúha'],pm_santa,1.2,p
audio/59.wav,A análise de dados de Chonnabot mostrou um crescimento significativo.,['Chonnabot'],['chonabót'],pm_santa,1.1,p
audio/60.wav,A equipe de Hua Taphan e Khok Charoen está colaborando no novo projeto de tecnologia.,"['Hua Taphan', 'Khok Charoen']","['ruá tapân', 'kók tcharóen']",pm_alex,1.4,p
audio/61.wav,Os resultados da pesquisa de mercado em Lat Bua Luang e Makham serão apresentados na próxima reunião.,"['Lat Bua Luang', 'Makham']","['lát búa luãng', 'mákam']",pm_alex,1.1,p
audio/62.wav,A análise de dados de Mae Fa Luang e Mae Chai mostrou um crescimento significativo.,"['Mae Fa Luang', 'Mae Chai']","['mé fá luãng', 'mé txái']",pf_dora,1.2,p
audio/63.wav,Vamos discutir a estratégia de marketing para Mae Tha e Mueang Mae Hong Son na reunião de amanhã.,"['Mae Tha', 'Mueang Mae Hong Son']","['mé tá', 'muãng mé hóng són']",pm_alex,1.2,p
audio/64.wav,A equipe de Mueang Songkhla e Mueang Chon Buri está liderando o projeto de inteligência artificial.,"['Mueang Songkhla', 'Mueang Chon Buri']","['muãng sóngklá', 'muãng tchon burí']",pm_santa,1.1,p
audio/65.wav,Precisamos agendar uma visita à fábrica em Na Di e Nong Ya Sai para a próxima semana.,"['Na Di', 'Nong Ya Sai']","['ná dí', 'nóng iá sái']",pf_dora,1.1,p
audio/66.wav,A equipe de Nong Yai e Phanat Nikhom está desenvolvendo uma nova estratégia de vendas.,"['Nong Yai', 'Phanat Nikhom']","['nóng iái', 'fanát nikôm']",pm_santa,1.2,p
audio/67.wav,Vamos revisar o plano de expansão para Prakhon Chai e Rong Kwang na próxima reunião.,"['Prakhon Chai', 'Rong Kwang']","['prákon tchai', 'rón kuáng']",pm_alex,1.1,p
audio/68.wav,Os resultados da pesquisa de satisfação em Si Bun Rueang e Si Maha Phot foram excelentes.,"['Si Bun Rueang', 'Si Maha Phot']","['sí bun ruãng', 'sí máhá fôt']",pf_dora,1.1,p
audio/69.wav,Precisamos discutir a estratégia de marketing para Suwannakhuha e Chonnabot na reunião de amanhã.,"['Suwannakhuha', 'Chonnabot']","['suánnakúha', 'chonabót']",pf_dora,1.1,p
audio/70.wav,A equipe de Hua Taphan e Mae Fa Luang está colaborando no novo projeto de tecnologia.,"['Hua Taphan', 'Mae Fa Luang']","['ruá tapân', 'mé fá luãng']",pm_santa,1.1,p
audio/71.wav,Os resultados da pesquisa de mercado em Khok Charoen e Mae Chai serão apresentados na próxima reunião.,"['Khok Charoen', 'Mae Chai']","['kók tcharóen', 'mé txái']",pm_santa,1.4,p
audio/72.wav,A análise de dados de Lat Bua Luang e Mae Tha mostrou um crescimento significativo.,"['Lat Bua Luang', 'Mae Tha']","['lát búa luãng', 'mé tá']",pf_dora,1.2,p
audio/73.wav,Vamos discutir a estratégia de marketing para Makham e Mueang Mae Hong Son na reunião de amanhã.,"['Makham', 'Mueang Mae Hong Son']","['mákam', 'muãng mé hóng són']",pm_alex,1.2,p
audio/74.wav,A equipe de Mueang Songkhla e Na Di está liderando o projeto de inteligência artificial.,"['Mueang Songkhla', 'Na Di']","['muãng sóngklá', 'ná dí']",pm_santa,1.1,p
audio/75.wav,Precisamos agendar uma visita à fábrica em Mueang Chon Buri e Nong Ya Sai para a próxima semana.,"['Mueang Chon Buri', 'Nong Ya Sai']","['muãng tchon burí', 'nóng iá sái']",pm_santa,1.1,p
audio/76.wav,A equipe de Nong Yai e Phanat Nikhom está desenvolvendo uma nova estratégia de vendas.,"['Nong Yai', 'Phanat Nikhom']","['nóng iái', 'fanát nikôm']",pf_dora,1.2,p
audio/77.wav,Vamos revisar o plano de expansão para Prakhon Chai e Rong Kwang na próxima reunião.,"['Prakhon Chai', 'Rong Kwang']","['prákon tchai', 'rón kuáng']",pf_dora,1.2,p
audio/78.wav,Os resultados da pesquisa de satisfação em Si Bun Rueang e Si Maha Phot foram excelentes.,"['Si Bun Rueang', 'Si Maha Phot']","['sí bun ruãng', 'sí máhá fôt']",pf_dora,1.1,p
audio/79.wav,Precisamos discutir a estratégia de marketing para Suwannakhuha e Chonnabot na reunião de amanhã.,"['Suwannakhuha', 'Chonnabot']","['suánnakúha', 'chonabót']",pf_dora,1.2,p
audio/80.wav,Wang Chin apresentou uma proposta inovadora durante a reunião de tecnologia.,['Wang Chin'],['uáng tchin'],pm_santa,1.2,p
audio/81.wav,A equipe de Amnat Charoen está liderando o desenvolvimento do novo software corporativo.,['Amnat Charoen'],['âmnát tcharôen'],pm_santa,1.2,p
audio/82.wav,O projeto de expansão em Dorchester foi aprovado pelo conselho.,['Dorchester'],['dórtchéster'],pf_dora,1,p
audio/83.wav,A análise de mercado em St. John the Baptist Parish revelou novas oportunidades de investimento.,['St. John the Baptist Parish'],['parróa dã sã jã batíst'],pm_alex,1.1,p
audio/84.wav,A reunião em Bang Bon destacou a importância da segurança cibernética.,['Bang Bon'],['bâng bón'],pf_dora,1.2,p
audio/85.wav,Eugeniu Botez liderou a discussão sobre a integração de sistemas.,['Eugeniu Botez'],['eugêniu botéz'],pm_santa,1.2,p
audio/86.wav,Prince Nicolae of Romania participou da conferência sobre inovação tecnológica.,['Prince Nicolae of Romania'],['nikoláe al rominíei'],pm_alex,1.3,p
audio/87.wav,O relatório de desempenho da filial em Rawicz foi apresentado por Regina.,['Rawicz'],['rávitch'],pf_dora,1.4,p
audio/88.wav,Antoni Edward Odyniec sugeriu novas estratégias de marketing digital.,['Antoni Edward Odyniec'],['antôni édvard odiniets'],pm_alex,1.4,p
audio/89.wav,A análise financeira da empresa em Barrou foi concluída com sucesso.,['Barrou'],['barú'],pm_alex,1.3,p
audio/90.wav,O projeto de expansão em Nederland está em fase final de aprovação.,['Nederland'],['níderlãnd'],pf_dora,1.4,p
audio/91.wav,A equipe de Montsoreau está desenvolvendo um novo aplicativo corporativo.,['Montsoreau'],['monsorô'],pm_alex,1.4,p
audio/92.wav,Regina apresentou os resultados da pesquisa de mercado.,['Regina'],['rédjína'],pm_alex,1.2,p
audio/93.wav,Sade liderou a discussão sobre a implementação de novas tecnologias.,['Sade'],['xadêi'],pm_santa,1,p
audio/94.wav,A filial em Penzing está superando as metas de vendas.,['Penzing'],['pénzing'],pm_alex,1.1,p
audio/95.wav,O projeto de automação em Stinnett foi aprovado pelo conselho.,['Stinnett'],['stinét'],pm_alex,1.2,p
audio/96.wav,Bronisław Geremek sugeriu melhorias na infraestrutura de TI.,['Bronisław Geremek'],['broníswaf gerémek'],pm_alex,1.2,p
audio/97.wav,Roland Barthes apresentou uma análise detalhada do mercado.,['Roland Barthes'],['Rôlã Bart'],pf_dora,1.3,p
audio/98.wav,Zdravko Čolić liderou a equipe de desenvolvimento de software.,['Zdravko Čolić'],['zidrávko tchólich'],pm_alex,1.2,p
audio/99.wav,Agyness Deyn discutiu as novas tendências em tecnologia.,['Agyness Deyn'],['ágnis dín'],pf_dora,1.4,p
audio/100.wav,Wang Chin e Amnat Charoen colaboraram na criação de uma nova estratégia de negócios.,"['Wang Chin', 'Amnat Charoen']","['uáng tchin', 'âmnát tcharôen']",pf_dora,1.2,p
audio/101.wav,Os projetos em Dorchester e St. John the Baptist Parish estão progredindo conforme o planejado.,"['Dorchester', 'St. John the Baptist Parish']","['dórtchéster', 'parróa dã sã jã batíst']",pm_alex,1.4,p
audio/102.wav,"A equipe de Bang Bon, liderada por Eugeniu Botez, está desenvolvendo um novo sistema de segurança.","['Bang Bon', 'Eugeniu Botez']","['bâng bón', 'eugêniu botéz']",pm_santa,1,p
audio/103.wav,Prince Nicolae of Romania visitou a filial em Rawicz para discutir novas parcerias.,"['Prince Nicolae of Romania', 'Rawicz']","['nikoláe al rominíei', 'rávitch']",pf_dora,1.2,p
audio/104.wav,Antoni Edward Odyniec apresentou uma proposta de expansão em Barrou.,"['Antoni Edward Odyniec', 'Barrou']","['antôni édvard odiniets', 'barú']",pm_alex,1,p
audio/105.wav,Os projetos em Nederland e Montsoreau estão em fase de implementação.,"['Nederland', 'Montsoreau']","['níderlãnd', 'monsorô']",pm_alex,1.4,p
audio/106.wav,Regina e Sade lideraram a reunião sobre inovação tecnológica.,"['Regina', 'Sade']","['rédjína', 'xadêi']",pm_santa,1.3,p
audio/107.wav,As filiais em Penzing e Stinnett estão superando as metas de vendas.,"['Penzing', 'Stinnett']","['pénzing', 'stinét']",pm_alex,1.2,p
audio/108.wav,Bronisław Geremek e Roland Barthes discutiram as novas estratégias de marketing.,"['Bronisław Geremek', 'Roland Barthes']","['broníswaf gerémek', 'Rôlã Bart']",pm_santa,1.3,p
audio/109.wav,Zdravko Čolić e Agyness Deyn apresentaram as tendências em tecnologia.,"['Zdravko Čolić', 'Agyness Deyn']","['zidrávko tchólich', 'ágnis dín']",pm_alex,1.3,p
audio/110.wav,Wang Chin liderou a reunião sobre o projeto de expansão em Dorchester.,"['Wang Chin', 'Dorchester']","['uáng tchin', 'dórtchéster']",pf_dora,1.1,p
audio/111.wav,Amnat Charoen discutiu as oportunidades de investimento em St. John the Baptist Parish.,"['Amnat Charoen', 'St. John the Baptist Parish']","['âmnát tcharôen', 'parróa dã sã jã batíst']",pm_alex,1.2,p
audio/112.wav,Prince Nicolae of Romania visitou a equipe de Bang Bon para discutir novas parcerias.,"['Bang Bon', 'Prince Nicolae of Romania']","['bâng bón', 'nikoláe al rominíei']",pm_santa,1.2,p
audio/113.wav,Eugeniu Botez apresentou os resultados da filial em Rawicz.,"['Eugeniu Botez', 'Rawicz']","['eugêniu botéz', 'rávitch']",pm_santa,1.1,p
audio/114.wav,Antoni Edward Odyniec liderou a reunião sobre o projeto em Nederland.,"['Antoni Edward Odyniec', 'Nederland']","['antôni édvard odiniets', 'níderlãnd']",pm_santa,1.2,p
audio/115.wav,Os projetos em Barrou e Montsoreau estão em fase de implementação.,"['Barrou', 'Montsoreau']","['barú', 'monsorô']",pf_dora,1.2,p
audio/116.wav,Regina apresentou os resultados da filial em Penzing.,"['Regina', 'Penzing']","['rédjína', 'pénzing']",pf_dora,1.1,p
audio/117.wav,Sade liderou a discussão sobre o projeto de automação em Stinnett.,"['Sade', 'Stinnett']","['xadêi', 'stinét']",pf_dora,1,p
audio/118.wav,Bronisław Geremek e Zdravko Čolić discutiram as novas estratégias de TI.,"['Bronisław Geremek', 'Zdravko Čolić']","['broníswaf gerémek', 'zidrávko tchólich']",pm_santa,1,p
audio/119.wav,Roland Barthes e Agyness Deyn apresentaram uma análise detalhada do mercado.,"['Roland Barthes', 'Agyness Deyn']","['Rôlã Bart', 'ágnis dín']",pf_dora,1.1,p
audio/120.wav,A equipe de Passaic está liderando a iniciativa de transformação digital.,['Passaic'],['passeik'],pm_alex,1.3,p
audio/121.wav,Precisamos discutir o impacto do projeto Doom na nossa estratégia de mercado.,['Doom'],['dúm'],pf_dora,1.3,p
audio/122.wav,A política de inclusão da empresa agora inclui o uso de hijab em reuniões corporativas.,['hijab'],['rijáb'],pf_dora,1.2,p
audio/123.wav,O escritório de Multan está desenvolvendo uma nova plataforma de e-commerce.,['Multan'],['múltãn'],pm_santa,1.2,p
audio/124.wav,A equipe de Burauen apresentou um relatório detalhado sobre a segurança cibernética.,['Burauen'],['buráuen'],pm_santa,1.1,p
audio/125.wav,O projeto de inovação em Torquay está atraindo muitos investidores.,['Torquay'],['torkí'],pf_dora,1.1,p
audio/126.wav,"Durante a reunião de Samhain, discutiremos as novas tendências tecnológicas.",['Samhain'],['sáuin'],pm_alex,1.2,p
audio/127.wav,O centro de pesquisa em Sunnyvale está desenvolvendo novas soluções de IA.,['Sunnyvale'],['sãnivêil'],pm_santa,1.2,p
audio/128.wav,A equipe de Anzio está trabalhando na integração de sistemas de TI.,['Anzio'],['ântsio'],pm_alex,1.3,p
audio/129.wav,O escritório de Bang Khae está liderando a iniciativa de sustentabilidade.,['Bang Khae'],['báng ké'],pm_alex,1.2,p
audio/130.wav,A equipe de Višegrad está desenvolvendo um novo software de gestão.,['Višegrad'],['víxêgrad'],pf_dora,1.1,p
audio/131.wav,O projeto de expansão em Innere Stadt está em fase de planejamento.,['Innere Stadt'],['ínere shtát'],pm_alex,1,p
audio/132.wav,A equipe de Josefstadt está trabalhando na análise de dados de mercado.,['Josefstadt'],['iôzéfishtát'],pf_dora,1.4,p
audio/133.wav,O escritório de Brigittenau está implementando novas políticas de segurança.,['Brigittenau'],['brigítenáu'],pm_santa,1.4,p
audio/134.wav,O relatório de Paja Jovanović sobre inovação foi bem recebido.,['Paja Jovanović'],['pája iovánovitx'],pf_dora,1.3,p
audio/135.wav,Precisamos avaliar o impacto do Cyclone Yasi nas operações da empresa.,['Cyclone Yasi'],['iási'],pm_santa,1.4,p
audio/136.wav,A equipe de Kreuzwertheim está desenvolvendo uma nova estratégia de marketing.,['Kreuzwertheim'],['króitsvêrtáim'],pf_dora,1.2,p
audio/137.wav,O projeto de Simmering está focado na automação de processos.,['Simmering'],['símãring'],pm_alex,1.2,p
audio/138.wav,A equipe de Launceston está liderando a pesquisa sobre inteligência artificial.,['Launceston'],['lánstãn'],pf_dora,1.3,p
audio/139.wav,O relatório de Áron Márton sobre o mercado europeu foi apresentado na reunião.,['Áron Márton'],['Áron Márton'],pm_santa,1.1,p
audio/140.wav,A análise de dados realizada em Passaic mostrou resultados promissores.,['Passaic'],['passeik'],pf_dora,1.1,p
audio/141.wav,O impacto do projeto Doom na nossa infraestrutura de TI foi significativo.,['Doom'],['dúm'],pf_dora,1.1,p
audio/142.wav,A inclusão do hijab nas políticas de vestimenta foi discutida na última reunião.,['hijab'],['rijáb'],pf_dora,1.3,p
audio/143.wav,O escritório de Multan está liderando a iniciativa de transformação digital.,['Multan'],['múltãn'],pm_alex,1,p
audio/144.wav,A equipe de Burauen está desenvolvendo novas soluções de segurança cibernética.,['Burauen'],['buráuen'],pm_santa,1.3,p
audio/145.wav,O projeto de inovação em Torquay está atraindo muitos investidores.,['Torquay'],['torkí'],pm_alex,1.2,p
audio/146.wav,"Durante a reunião de Samhain, discutiremos as novas tendências tecnológicas.",['Samhain'],['sáuin'],pf_dora,1.3,p
audio/147.wav,O centro de pesquisa em Sunnyvale está desenvolvendo novas soluções de IA.,['Sunnyvale'],['sãnivêil'],pm_alex,1.3,p
audio/148.wav,A equipe de Anzio está trabalhando na integração de sistemas de TI.,['Anzio'],['ântsio'],pm_alex,1.2,p
audio/149.wav,O escritório de Bang Khae está liderando a iniciativa de sustentabilidade.,['Bang Khae'],['báng ké'],pm_santa,1.3,p
audio/150.wav,A equipe de Višegrad está desenvolvendo um novo software de gestão.,['Višegrad'],['víxêgrad'],pm_alex,1.3,p
audio/151.wav,O projeto de expansão em Innere Stadt está em fase de planejamento.,['Innere Stadt'],['ínere shtát'],pm_santa,1.2,p
audio/152.wav,A equipe de Josefstadt está trabalhando na análise de dados de mercado.,['Josefstadt'],['iôzéfishtát'],pm_santa,1.1,p
audio/153.wav,O escritório de Brigittenau está implementando novas políticas de segurança.,['Brigittenau'],['brigítenáu'],pf_dora,1.4,p
audio/154.wav,O relatório de Paja Jovanović sobre inovação foi bem recebido.,['Paja Jovanović'],['pája iovánovitx'],pf_dora,1.1,p
audio/155.wav,Precisamos avaliar o impacto do Cyclone Yasi nas operações da empresa.,['Cyclone Yasi'],['iási'],pf_dora,1.2,p
audio/156.wav,A equipe de Kreuzwertheim está desenvolvendo uma nova estratégia de marketing.,['Kreuzwertheim'],['króitsvêrtáim'],pm_alex,1.2,p
audio/157.wav,O projeto de Simmering está focado na automação de processos.,['Simmering'],['símãring'],pm_alex,1.3,p
audio/158.wav,A equipe de Launceston está liderando a pesquisa sobre inteligência artificial.,['Launceston'],['lánstãn'],pm_alex,1,p
audio/159.wav,O relatório de Áron Márton sobre o mercado europeu foi apresentado na reunião.,['Áron Márton'],['Áron Márton'],pm_santa,1.1,p
audio/160.wav,"Durante a reunião, Sokollu Mehmed Pasha destacou a importância de expandir nossos negócios em Victoria.","['Sokollu Mehmed Pasha', 'Victoria']","['méxmet pâxa sokôlovitx', 'viktória']",pm_santa,1.1,p
audio/161.wav,Nick Vujicic sugeriu que investíssemos em novas tecnologias para o mercado de Buri Ram.,"['Nick Vujicic', 'Buri Ram']","['Ník Vújitxitx', 'búri rám']",pf_dora,1.4,p
audio/162.wav,Stanisław Wyspiański apresentou um relatório detalhado sobre as operações em Medina County.,"['Stanisław Wyspiański', 'Medina County']","['staniswáv vispiãnski', 'medáina káunti']",pm_santa,1.2,p
audio/163.wav,A equipe de Victoria está colaborando com nossos parceiros em Nakhon Pathom para desenvolver um novo software.,"['Victoria', 'Nakhon Pathom']","['viktória', 'nákon patóm']",pm_alex,1.3,p
audio/164.wav,O projeto de expansão em Rayong foi discutido no último encontro no Castle.,"['Rayong', 'Castle']","['raiông', 'kásel']",pf_dora,1.3,p
audio/165.wav,Caine e Caine estão liderando a iniciativa de inovação tecnológica na empresa.,"['Caine', 'Cain']","['quêin', 'quêin']",pf_dora,1.3,p
audio/166.wav,A parceria com Milestones Hospital em Cordele está trazendo resultados positivos.,"['Cordele', 'Milestones Hospital']","['kordél', 'máilstônz hóspitãl']",pm_alex,1.2,p
audio/167.wav,Mademoiselle e Samuel Grzybowski apresentaram uma proposta de melhoria para o setor de TI.,"['Mademoiselle', 'Samuel Grzybowski']","['madmoazél', 'jibóvski']",pm_alex,1.1,p
audio/168.wav,Rudolf e Magnus estão trabalhando juntos no desenvolvimento de um novo produto.,"['Rudolf', 'Magnus']","['rúdolfi', 'mágnus']",pm_alex,1.1,p
audio/169.wav,Alec e Klara discutiram as estratégias de marketing para o próximo trimestre.,"['Alec', 'Klara']","['álik', 'klára']",pf_dora,1.1,p
