file_name,text,terms,pronunciations,voice,speed,language
audio/40.wav,Precisamos revisar os dados coletados pelo InfluxInspector antes da reunião de amanhã.,['InfluxInspector'],['Influx Inspéctor'],pf_dora,1.1,p
audio/41.wav,A equipe de desenvolvimento está integrando o CloudSpecter ao nosso sistema de armazenamento.,['CloudSpecter'],['Cláud Spéctér'],pf_dora,1.2,p
audio/42.wav,O novo recurso do AppSynth.NET será apresentado na conferência de tecnologia.,['AppSynth.NET'],['AppSynth dóth néth'],pf_dora,1.3,p
audio/43.wav,A migração para o VirtuStream está programada para o próximo trimestre.,['VirtuStream'],['Virtu Striim'],pm_alex,1.4,p
audio/44.wav,O HackHarvester identificou várias vulnerabilidades no nosso sistema de segurança.,['HackHarvester'],['rák Rárvestêer'],pm_santa,1.2,p
audio/45.wav,A interface do HexHalo foi atualizada para melhorar a experiência do usuário.,['HexHalo'],['réks rálou'],pm_alex,1.1,p
audio/46.wav,O PixelPainter será utilizado para criar os gráficos do relatório anual.,['PixelPainter'],['Piksel Péinter'],pm_alex,1.2,p
audio/47.wav,A funcionalidade do VortexScroll está sendo testada pela equipe de QA.,['VortexScroll'],['Vôrtéks Scrou'],pm_santa,1.3,p
audio/48.wav,A integração com a ParaChain vai aumentar a eficiência das nossas operações.,['ParaChain'],['Pára Tchéin'],pm_santa,1.2,p
audio/49.wav,O PrograPrint será essencial para automatizar os processos de impressão.,['PrograPrint'],['Prowgrâ Prînt'],pm_santa,1.2,p
audio/50.wav,O lançamento do BetaBolt está previsto para o próximo mês.,['BetaBolt'],['BétaBolt'],pm_santa,1.3,p
audio/51.wav,A segurança do HexHive foi reforçada após a última auditoria.,['HexHive'],['réx ráiv'],pm_santa,1.3,p
audio/52.wav,O QuantumLock garantirá a proteção dos nossos dados sensíveis.,['QuantumLock'],['Quantum lók'],pf_dora,1.4,p
audio/53.wav,A arquitetura do StratoFrame será discutida na reunião de design.,['StratoFrame'],['Strátow Fréim'],pm_alex,1.1,p
audio/54.wav,Os NexGenNodes serão implementados na nova versão do software.,['NexGenNodes'],['Néks djên Nouds'],pm_alex,1.1,p
audio/55.wav,O EmpyrealFrame está sendo utilizado para criar modelos 3D avançados.,['EmpyrealFrame'],['Empíriãl Freim'],pf_dora,1.4,p
audio/56.wav,A conectividade do IoTBridge será crucial para o projeto de automação.,['IoTBridge'],['ái ou tí brídj'],pf_dora,1.2,p
audio/57.wav,O CyberneticCelcius está monitorando a temperatura dos servidores.,['CyberneticCelcius'],['Sáibernétik Célcius'],pm_alex,1.4,p
audio/58.wav,A integração com o ZettaLink vai melhorar a comunicação entre os departamentos.,['ZettaLink'],['Zéta Línk'],pm_santa,1.2,p
audio/59.wav,O feedback do UserPosit será utilizado para aprimorar a interface do usuário.,['UserPosit'],['úsêr Pôusit'],pf_dora,1.3,p
audio/60.wav,O InfluxInspector e o CloudSpecter serão os principais tópicos da reunião de hoje.,"['InfluxInspector', 'CloudSpecter']","['Influx Inspéctor', 'Cláud Spéctér']",pm_alex,1.1,p
audio/61.wav,A equipe está trabalhando na integração do AppSynth.NET com o VirtuStream.,"['AppSynth.NET', 'VirtuStream']","['AppSynth dóth néth', 'Virtu Striim']",pf_dora,1.2,p
audio/62.wav,O HackHarvester identificou problemas na interface do HexHalo.,"['HackHarvester', 'HexHalo']","['rák Rárvestêer', 'réks rálou']",pf_dora,1.3,p
audio/63.wav,O PixelPainter e o VortexScroll serão utilizados para criar o novo design.,"['PixelPainter', 'VortexScroll']","['Piksel Péinter', 'Vôrtéks Scrou']",pf_dora,1,p
audio/64.wav,A ParaChain e o PrograPrint serão discutidos na próxima reunião de tecnologia.,"['ParaChain', 'PrograPrint']","['Pára Tchéin', 'Prowgrâ Prînt']",pm_alex,1,p
audio/65.wav,O BetaBolt e o HexHive serão lançados juntos no próximo evento.,"['BetaBolt', 'HexHive']","['BétaBolt', 'réx ráiv']",pf_dora,1.1,p
audio/66.wav,O QuantumLock e o StratoFrame são essenciais para a segurança do sistema.,"['QuantumLock', 'StratoFrame']","['Quantum lók', 'Strátow Fréim']",pm_alex,1.2,p
audio/67.wav,Os NexGenNodes e o EmpyrealFrame serão apresentados na conferência de inovação.,"['NexGenNodes', 'EmpyrealFrame']","['Néks djên Nouds', 'Empíriãl Freim']",pm_alex,1.3,p
audio/68.wav,O IoTBridge e o CyberneticCelcius estão sendo testados pela equipe de desenvolvimento.,"['IoTBridge', 'CyberneticCelcius']","['ái ou tí brídj', 'Sáibernétik Célcius']",pm_alex,1.4,p
audio/69.wav,O ZettaLink e o UserPosit serão integrados ao novo sistema de comunicação.,"['ZettaLink', 'UserPosit']","['Zéta Línk', 'úsêr Pôusit']",pm_santa,1.1,p
audio/70.wav,"O InfluxInspector, o CloudSpecter e o AppSynth.NET serão os principais tópicos da reunião de tecnologia.","['InfluxInspector', 'CloudSpecter', 'AppSynth.NET']","['Influx Inspéctor', 'Cláud Spéctér', 'AppSynth dóth néth']",pm_santa,1.1,p
audio/71.wav,"O VirtuStream, o HackHarvester e o HexHalo serão discutidos na próxima reunião de segurança.","['VirtuStream', 'HackHarvester', 'HexHalo']","['Virtu Striim', 'rák Rárvestêer', 'réks rálou']",pf_dora,1.3,p
audio/72.wav,"O PixelPainter, o VortexScroll e a ParaChain serão utilizados para criar o novo design.","['PixelPainter', 'VortexScroll', 'ParaChain']","['Piksel Péinter', 'Vôrtéks Scrou', 'Pára Tchéin']",pm_alex,1.3,p
audio/73.wav,"O PrograPrint, o BetaBolt e o HexHive serão lançados juntos no próximo evento.","['PrograPrint', 'BetaBolt', 'HexHive']","['Prowgrâ Prînt', 'BétaBolt', 'réx ráiv']",pf_dora,1.2,p
audio/74.wav,"O QuantumLock, o StratoFrame e os NexGenNodes são essenciais para a segurança do sistema.","['QuantumLock', 'StratoFrame', 'NexGenNodes']","['Quantum lók', 'Strátow Fréim', 'Néks djên Nouds']",pf_dora,1.4,p
audio/75.wav,"O EmpyrealFrame, o IoTBridge e o CyberneticCelcius estão sendo testados pela equipe de desenvolvimento.","['EmpyrealFrame', 'IoTBridge', 'CyberneticCelcius']","['Empíriãl Freim', 'ái ou tí brídj', 'Sáibernétik Célcius']",pf_dora,1.4,p
audio/76.wav,"O ZettaLink, o UserPosit e o InfluxInspector serão integrados ao novo sistema de comunicação.","['ZettaLink', 'UserPosit', 'InfluxInspector']","['Zéta Línk', 'úsêr Pôusit', 'Influx Inspéctor']",pm_santa,1.3,p
audio/77.wav,"O CloudSpecter, o AppSynth.NET e o VirtuStream serão os principais tópicos da reunião de tecnologia.","['CloudSpecter', 'AppSynth.NET', 'VirtuStream']","['Cláud Spéctér', 'AppSynth dóth néth', 'Virtu Striim']",pm_alex,1.2,p
audio/78.wav,"O HackHarvester, o HexHalo e o PixelPainter serão discutidos na próxima reunião de segurança.","['HackHarvester', 'HexHalo', 'PixelPainter']","['rák Rárvestêer', 'réks rálou', 'Piksel Péinter']",pm_alex,1.3,p
audio/79.wav,Precisamos discutir a integração do AlphaChip na nossa nova linha de produtos.,['AlphaChip'],['Alfa tchip'],pm_alex,1.3,p
audio/80.wav,O relatório sobre o desempenho do Gigabinder será apresentado na próxima reunião.,['Gigabinder'],['Gigabainder'],pm_santa,1.1,p
audio/81.wav,A equipe de desenvolvimento está trabalhando na atualização do OptixOsiris.,['OptixOsiris'],['óptiks Osíris'],pm_alex,1.1,p
audio/82.wav,A implementação do ParticlePump está prevista para o próximo trimestre.,['ParticlePump'],['Párticou Pãmp'],pm_alex,1,p
audio/83.wav,O MelodicByte será o foco da nossa campanha de marketing este mês.,['MelodicByte'],['Melódic Báit'],pm_santa,1.1,p
audio/84.wav,Precisamos revisar o contrato com o fornecedor do LinkLancer.,['LinkLancer'],['Link Lâncer'],pm_alex,1,p
audio/85.wav,A segurança do CyberPulse foi aprimorada com as novas atualizações.,['CyberPulse'],['Sáiber Pulss'],pm_alex,1,p
audio/86.wav,O XenonSwitch será testado na próxima fase do projeto.,['XenonSwitch'],['Zénum Suítch'],pf_dora,1.3,p
audio/87.wav,A manutenção dos SereneServers está agendada para o fim de semana.,['SereneServers'],['Serín Sêrvers'],pm_santa,1.3,p
audio/88.wav,O QuantumOracle está apresentando resultados promissores nas simulações.,['QuantumOracle'],['Quantum óracôu'],pm_santa,1.2,p
audio/89.wav,A equipe de design está trabalhando na interface do PixelPivot.,['PixelPivot'],['Píksel Pívo'],pf_dora,1,p
audio/90.wav,O CipherCircuit será integrado ao sistema de segurança da empresa.,['CipherCircuit'],['Sáifer Circuít'],pf_dora,1,p
audio/91.wav,A nova versão do WebLoom será lançada no próximo mês.,['WebLoom'],['uéb Lúm'],pm_santa,1.3,p
audio/92.wav,A produção dos SiliCells está dentro do cronograma.,['SiliCells'],['síli céls'],pf_dora,1.3,p
audio/93.wav,O ArrayArc está sendo testado para garantir sua eficiência.,['ArrayArc'],['Arréi árc'],pf_dora,1,p
audio/94.wav,O PlugPorter será distribuído para os clientes na próxima semana.,['PlugPorter'],['plâgue Pórter'],pm_santa,1.1,p
audio/95.wav,O AccuFlow Handler está apresentando um desempenho excelente.,['AccuFlow Handler'],['AccuFlow rándler'],pm_alex,1.1,p
audio/96.wav,A integração do AlphaMesh com o sistema atual foi concluída com sucesso.,['AlphaMesh'],['álfa Mésh'],pf_dora,1.4,p
audio/97.wav,O VoltPump será o tema principal da nossa próxima reunião de tecnologia.,['VoltPump'],['Vôlt Pãmp'],pm_santa,1.4,p
audio/98.wav,O CodeMeld está sendo utilizado para melhorar a eficiência dos nossos processos.,['CodeMeld'],['Cowd Méld'],pm_santa,1,p
audio/99.wav,A combinação do AlphaChip com o Gigabinder está gerando resultados positivos.,"['AlphaChip', 'Gigabinder']","['Alfa tchip', 'Gigabainder']",pf_dora,1.1,p
audio/100.wav,A integração do OptixOsiris com o ParticlePump está em fase de testes.,"['OptixOsiris', 'ParticlePump']","['óptiks Osíris', 'Párticou Pãmp']",pm_alex,1.2,p
audio/101.wav,O MelodicByte e o LinkLancer serão apresentados na conferência de tecnologia.,"['MelodicByte', 'LinkLancer']","['Melódic Báit', 'Link Lâncer']",pm_santa,1.3,p
audio/102.wav,A segurança do CyberPulse foi melhorada com a ajuda do XenonSwitch.,"['CyberPulse', 'XenonSwitch']","['Sáiber Pulss', 'Zénum Suítch']",pm_alex,1.1,p
audio/103.wav,Os SereneServers estão sendo otimizados com o apoio do QuantumOracle.,"['SereneServers', 'QuantumOracle']","['Serín Sêrvers', 'Quantum óracôu']",pm_alex,1,p
audio/104.wav,A interface do PixelPivot está sendo desenvolvida com base no CipherCircuit.,"['PixelPivot', 'CipherCircuit']","['Píksel Pívo', 'Sáifer Circuít']",pf_dora,1.1,p
audio/105.wav,A nova versão do WebLoom será compatível com os SiliCells.,"['WebLoom', 'SiliCells']","['uéb Lúm', 'síli céls']",pm_alex,1.4,p
audio/106.wav,O ArrayArc está sendo testado em conjunto com o PlugPorter.,"['ArrayArc', 'PlugPorter']","['Arréi árc', 'plâgue Pórter']",pf_dora,1.1,p
audio/107.wav,O AccuFlow Handler está sendo integrado ao AlphaMesh para melhorar a eficiência.,"['AccuFlow Handler', 'AlphaMesh']","['AccuFlow rándler', 'álfa Mésh']",pf_dora,1.3,p
audio/108.wav,O VoltPump está sendo utilizado em conjunto com o CodeMeld para otimizar os processos.,"['VoltPump', 'CodeMeld']","['Vôlt Pãmp', 'Cowd Méld']",pm_alex,1,p
audio/109.wav,A equipe está trabalhando na integração do AlphaChip com o OptixOsiris.,"['AlphaChip', 'OptixOsiris']","['Alfa tchip', 'óptiks Osíris']",pf_dora,1.3,p
audio/110.wav,O desempenho do Gigabinder está sendo analisado em conjunto com o ParticlePump.,"['Gigabinder', 'ParticlePump']","['Gigabainder', 'Párticou Pãmp']",pf_dora,1.2,p
audio/111.wav,O MelodicByte está sendo utilizado para melhorar a segurança do CyberPulse.,"['MelodicByte', 'CyberPulse']","['Melódic Báit', 'Sáiber Pulss']",pm_alex,1.1,p
audio/112.wav,O LinkLancer está sendo testado com o XenonSwitch para garantir sua eficiência.,"['LinkLancer', 'XenonSwitch']","['Link Lâncer', 'Zénum Suítch']",pf_dora,1.3,p
audio/113.wav,Os SereneServers estão sendo otimizados com a ajuda do PixelPivot.,"['SereneServers', 'PixelPivot']","['Serín Sêrvers', 'Píksel Pívo']",pm_santa,1.3,p
audio/114.wav,O QuantumOracle está sendo integrado ao CipherCircuit para melhorar os resultados.,"['QuantumOracle', 'CipherCircuit']","['Quantum óracôu', 'Sáifer Circuít']",pm_santa,1.3,p
audio/115.wav,A nova versão do WebLoom será compatível com o ArrayArc.,"['WebLoom', 'ArrayArc']","['uéb Lúm', 'Arréi árc']",pf_dora,1.3,p
audio/116.wav,Os SiliCells estão sendo testados em conjunto com o PlugPorter.,"['SiliCells', 'PlugPorter']","['síli céls', 'plâgue Pórter']",pf_dora,1.1,p
audio/117.wav,O AccuFlow Handler está sendo utilizado para melhorar o desempenho do VoltPump.,"['AccuFlow Handler', 'VoltPump']","['AccuFlow rándler', 'Vôlt Pãmp']",pf_dora,1.4,p
audio/118.wav,O AlphaMesh está sendo integrado ao CodeMeld para otimizar os processos.,"['AlphaMesh', 'CodeMeld']","['álfa Mésh', 'Cowd Méld']",pf_dora,1.3,p
audio/119.wav,Precisamos revisar o relatório de desempenho do FlowMojo antes da reunião de amanhã.,['FlowMojo'],['Flow Mowdjo'],pf_dora,1.2,p
audio/120.wav,A equipe de desenvolvimento está integrando o CogSync ao nosso sistema de gestão.,['CogSync'],['Cóg Sink'],pm_alex,1.1,p
audio/121.wav,O DigiSphere será o foco principal da nossa apresentação na conferência de tecnologia.,['DigiSphere'],['Dígi Sfiir'],pm_alex,1.2,p
audio/122.wav,A implementação do GrapheneGrid está prevista para o próximo trimestre.,['GrapheneGrid'],['Grafêine Grid'],pf_dora,1.3,p
audio/123.wav,O GridGrafter está sendo testado para melhorar a eficiência energética dos nossos servidores.,['GridGrafter'],['Gríd Gráfter'],pm_santa,1.1,p
audio/124.wav,Precisamos discutir a integração do GrooveGrid com o novo software de análise de dados.,['GrooveGrid'],['grûv gríd'],pm_alex,1.2,p
audio/125.wav,A equipe de TI está trabalhando na atualização do SpectralScreen para aumentar a segurança.,['SpectralScreen'],['spéctrau scrín'],pm_alex,1.2,p
audio/126.wav,O BitBlaze será utilizado para otimizar o processamento de grandes volumes de dados.,['BitBlaze'],['Bit Bleise'],pm_santa,1.4,p
audio/127.wav,A apresentação sobre o ModalOrb está agendada para a próxima semana.,['ModalOrb'],['Môdal órb'],pm_alex,1.1,p
audio/128.wav,O TwinSource está sendo considerado para a nova arquitetura de rede.,['TwinSource'],['Twin Sórce'],pf_dora,1.2,p
audio/129.wav,A equipe de pesquisa está explorando as capacidades do NanoNest para projetos futuros.,['NanoNest'],['NanoNest'],pm_santa,1.3,p
audio/130.wav,O CyberMesh será implementado para melhorar a conectividade entre os departamentos.,['CyberMesh'],['Sáiber Mésh'],pm_santa,1.1,p
audio/131.wav,Precisamos avaliar o desempenho do ByteCruncher no processamento de dados financeiros.,['ByteCruncher'],['báit crãntiêr'],pf_dora,1.1,p
audio/132.wav,A análise do SpectrumSpin será crucial para a nossa estratégia de marketing digital.,['SpectrumSpin'],['spéctrum spín'],pm_alex,1.3,p
audio/133.wav,O DataFathom está sendo utilizado para prever tendências de mercado.,['DataFathom'],['Dáta Fádôm'],pm_alex,1.3,p
audio/134.wav,A equipe de desenvolvimento está trabalhando na integração do ScriptGene com o sistema atual.,['ScriptGene'],['Scrípt Jeen'],pf_dora,1,p
audio/135.wav,O KernelKeystone será o tema principal da nossa próxima reunião de inovação.,['KernelKeystone'],['Kêrnel quistôn'],pf_dora,1.1,p
audio/136.wav,Precisamos revisar o contrato com a AlphaBitz antes de prosseguir com a parceria.,['AlphaBitz'],['álfa Bíts'],pm_alex,1.2,p
audio/137.wav,A equipe de pesquisa está investigando as aplicações do QuantumFlux em nossos produtos.,['QuantumFlux'],['Quântum Flãks'],pf_dora,1.2,p
audio/138.wav,O WirelessWhirl será testado para melhorar a conectividade dos dispositivos móveis.,['WirelessWhirl'],['uáirêless uãr'],pm_santa,1,p
audio/139.wav,A integração entre FlowMojo e CogSync está mostrando resultados promissores.,"['FlowMojo', 'CogSync']","['Flow Mowdjo', 'Cóg Sink']",pm_alex,1.1,p
audio/140.wav,A colaboração entre DigiSphere e GrapheneGrid está acelerando o desenvolvimento de novas tecnologias.,"['DigiSphere', 'GrapheneGrid']","['Dígi Sfiir', 'Grafêine Grid']",pm_santa,1.4,p
audio/141.wav,O GridGrafter e o GrooveGrid estão sendo implementados para otimizar a infraestrutura de TI.,"['GridGrafter', 'GrooveGrid']","['Gríd Gráfter', 'grûv gríd']",pm_alex,1.3,p
audio/142.wav,A atualização do SpectralScreen e a implementação do BitBlaze são prioridades para este trimestre.,"['SpectralScreen', 'BitBlaze']","['spéctrau scrín', 'Bit Bleise']",pm_alex,1.1,p
audio/143.wav,A integração do ModalOrb com o TwinSource está em fase de testes.,"['ModalOrb', 'TwinSource']","['Môdal órb', 'Twin Sórce']",pm_alex,1.3,p
audio/144.wav,O NanoNest e o CyberMesh estão sendo considerados para o novo projeto de rede.,"['NanoNest', 'CyberMesh']","['NanoNest', 'Sáiber Mésh']",pm_santa,1,p
audio/145.wav,A análise do ByteCruncher e do SpectrumSpin será discutida na próxima reunião.,"['ByteCruncher', 'SpectrumSpin']","['báit crãntiêr', 'spéctrum spín']",pm_santa,1.3,p
audio/146.wav,O DataFathom e o ScriptGene estão sendo utilizados para melhorar a precisão das previsões.,"['DataFathom', 'ScriptGene']","['Dáta Fádôm', 'Scrípt Jeen']",pm_alex,1.2,p
audio/147.wav,A parceria entre KernelKeystone e AlphaBitz está trazendo inovações significativas.,"['KernelKeystone', 'AlphaBitz']","['Kêrnel quistôn', 'álfa Bíts']",pm_alex,1.3,p
audio/148.wav,O QuantumFlux e o WirelessWhirl estão sendo testados para melhorar a conectividade.,"['QuantumFlux', 'WirelessWhirl']","['Quântum Flãks', 'uáirêless uãr']",pm_alex,1.4,p
audio/149.wav,A colaboração entre FlowMojo e DigiSphere está gerando novas oportunidades de negócios.,"['FlowMojo', 'DigiSphere']","['Flow Mowdjo', 'Dígi Sfiir']",pm_alex,1.1,p
audio/150.wav,A integração do CogSync com o GrapheneGrid está melhorando a eficiência dos processos.,"['CogSync', 'GrapheneGrid']","['Cóg Sink', 'Grafêine Grid']",pf_dora,1.2,p
audio/151.wav,O GridGrafter e o SpectralScreen estão sendo atualizados para aumentar a segurança.,"['GridGrafter', 'SpectralScreen']","['Gríd Gráfter', 'spéctrau scrín']",pf_dora,1.1,p
audio/152.wav,A equipe está trabalhando na integração do GrooveGrid com o BitBlaze.,"['GrooveGrid', 'BitBlaze']","['grûv gríd', 'Bit Bleise']",pf_dora,1.1,p
audio/153.wav,O ModalOrb e o NanoNest estão sendo considerados para o novo projeto de inovação.,"['ModalOrb', 'NanoNest']","['Môdal órb', 'NanoNest']",pf_dora,1.4,p
audio/154.wav,A integração do TwinSource com o CyberMesh está em fase de testes.,"['TwinSource', 'CyberMesh']","['Twin Sórce', 'Sáiber Mésh']",pm_santa,1.3,p
audio/155.wav,O ByteCruncher e o DataFathom estão sendo utilizados para melhorar a análise de dados.,"['ByteCruncher', 'DataFathom']","['báit crãntiêr', 'Dáta Fádôm']",pm_alex,1.1,p
audio/156.wav,A equipe está trabalhando na integração do SpectrumSpin com o ScriptGene.,"['SpectrumSpin', 'ScriptGene']","['spéctrum spín', 'Scrípt Jeen']",pf_dora,1.4,p
audio/157.wav,A parceria entre KernelKeystone e QuantumFlux está trazendo inovações significativas.,"['KernelKeystone', 'QuantumFlux']","['Kêrnel quistôn', 'Quântum Flãks']",pm_alex,1.3,p
audio/158.wav,O AlphaBitz e o WirelessWhirl estão sendo testados para melhorar a conectividade.,"['AlphaBitz', 'WirelessWhirl']","['álfa Bíts', 'uáirêless uãr']",pm_alex,1.2,p
audio/159.wav,A equipe de desenvolvimento da CodeComet está trabalhando em uma nova funcionalidade para o nosso aplicativo.,['CodeComet'],['CoudeCómet'],pm_alex,1.1,p
audio/160.wav,Precisamos discutir a integração do BlockCraft com nosso sistema de gestão de projetos.,['BlockCraft'],['Blók Cráft'],pm_alex,1,p
audio/161.wav,A análise de dados da CloudVista será fundamental para nossa próxima campanha de marketing.,['CloudVista'],['Claud Vista'],pm_santa,1.2,p
audio/162.wav,O relatório de desempenho do AppBleeder será apresentado na reunião de amanhã.,['AppBleeder'],['AppBliider'],pf_dora,1.4,p
audio/163.wav,A equipe de TI está revisando o código do AppSynth.NET para otimizar a performance.,['AppSynth.NET'],['AppSynth dóth néth'],pm_santa,1.3,p
audio/164.wav,A OmniReplica está desenvolvendo uma solução de backup que pode ser útil para nossa empresa.,['OmniReplica'],['õmní Réplíca'],pm_alex,1.3,p
audio/165.wav,Precisamos verificar a compatibilidade do VectorSplice com nossos sistemas atuais.,['VectorSplice'],['Véctor Spláiss'],pm_alex,1.1,p
